number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
48,PRUNED,0.14410597235,2026-06-03T18:40:06.573660,2026-06-03T18:40:51.283934,44.710274,35,0.06710092220471954,"{""fold_scores"": {""1"": 0.14207759499549866, ""2"": 0.12029241025447845, ""3"": 0.11295956373214722, ""4"": 0.12499711662530899, ""5"": 0.22020317614078522}, ""pruned_after_fold"": 5}"
49,PRUNED,0.144539558887,2026-06-03T18:40:51.299368,2026-06-03T18:41:36.023336,44.723968,135,478.85147923352247,"{""fold_scores"": {""1"": 0.1427176147699356, ""2"": 0.12077291309833527, ""3"": 0.11300075054168701, ""4"": 0.1253446787595749, ""5"": 0.22086183726787567}, ""pruned_after_fold"": 5}"
50,PRUNED,0.146868243814,2026-06-03T18:41:36.038478,2026-06-03T18:42:20.867253,44.828775,115,3246.6508422658694,"{""fold_scores"": {""1"": 0.14519339799880981, ""2"": 0.12400954961776733, ""3"": 0.11393530666828156, ""4"": 0.12692317366600037, ""5"": 0.22427979111671448}, ""pruned_after_fold"": 5}"
51,COMPLETE,0.14558315898,2026-06-03T18:42:20.882496,2026-06-03T18:43:14.643725,53.761229,95,33205.93085127367,"{""fold_scores"": {""1"": 0.14800429344177246, ""2"": 0.12765657901763916, ""3"": 0.11623257398605347, ""4"": 0.12854216992855072, ""5"": 0.23083660006523132, ""6"": 0.12222673743963242}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.66604018211365}"
52,COMPLETE,0.145089139541,2026-06-03T18:43:14.658995,2026-06-03T18:44:08.541696,53.882701,95,49300.18236073089,"{""fold_scores"": {""1"": 0.14732956886291504, ""2"": 0.1278664618730545, ""3"": 0.11633709818124771, ""4"": 0.12781931459903717, ""5"": 0.22923076152801514, ""6"": 0.1219516322016716}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.786401987075806}"
53,PRUNED,0.14910273701,2026-06-03T18:44:08.558046,2026-06-03T18:44:53.330098,44.772052,75,9799.898576159425,"{""fold_scores"": {""1"": 0.14694587886333466, ""2"": 0.12680956721305847, ""3"": 0.1147807314991951, ""4"": 0.12813609838485718, ""5"": 0.2288414090871811}, ""pruned_after_fold"": 5}"
54,PRUNED,0.147508874536,2026-06-03T18:44:53.345351,2026-06-03T18:45:38.143471,44.79812,90,99082.99340727062,"{""fold_scores"": {""1"": 0.14490947127342224, ""2"": 0.12632814049720764, ""3"": 0.11466385424137115, ""4"": 0.12600161135196686, ""5"": 0.22564129531383514}, ""pruned_after_fold"": 5}"
55,COMPLETE,0.145561169833,2026-06-03T18:45:38.160478,2026-06-03T18:46:32.061435,53.900957,100,28450.86261719759,"{""fold_scores"": {""1"": 0.14780539274215698, ""2"": 0.12770986557006836, ""3"": 0.11610914021730423, ""4"": 0.1283521205186844, ""5"": 0.23119299113750458, ""6"": 0.12219750881195068}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.805041551589966}"
56,PRUNED,0.149600462615,2026-06-03T18:46:32.076607,2026-06-03T18:47:16.875189,44.798582,120,52705.39877765196,"{""fold_scores"": {""1"": 0.14732342958450317, ""2"": 0.12777669727802277, ""3"": 0.11620908230543137, ""4"": 0.12792041897773743, ""5"": 0.22877268493175507}, ""pruned_after_fold"": 5}"
57,PRUNED,0.149456346035,2026-06-03T18:47:16.888256,2026-06-03T18:48:01.556461,44.668205,65,11481.76419273982,"{""fold_scores"": {""1"": 0.14707762002944946, ""2"": 0.1269344985485077, ""3"": 0.11517779529094696, ""4"": 0.12847855687141418, ""5"": 0.2296132594347}, ""pruned_after_fold"": 5}"
