number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
60,PRUNED,0.158758535981,2026-03-02T22:39:47.294613,2026-03-02T22:40:32.600529,45.305916,70,1625.0130039096161,"{""fold_scores"": {""1"": 0.1544194519519806, ""2"": 0.1310306191444397, ""3"": 0.13249656558036804, ""4"": 0.13509559631347656, ""5"": 0.24075044691562653}, ""pruned_after_fold"": 5}"
61,PRUNED,0.160044431686,2026-03-02T22:40:32.617945,2026-03-02T22:41:17.995849,45.377904,35,27506.89772754046,"{""fold_scores"": {""1"": 0.15752923488616943, ""2"": 0.13314220309257507, ""3"": 0.1324058622121811, ""4"": 0.13499590754508972, ""5"": 0.24214895069599152}, ""pruned_after_fold"": 5}"
62,COMPLETE,0.157267376781,2026-03-02T22:41:18.014564,2026-03-02T22:42:12.308581,54.294017,30,18818.228226768584,"{""fold_scores"": {""1"": 0.1617400348186493, ""2"": 0.13793227076530457, ""3"": 0.13535481691360474, ""4"": 0.1348428577184677, ""5"": 0.24111634492874146, ""6"": 0.13261793553829193}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.17918562889099}"
63,COMPLETE,0.157043447097,2026-03-02T22:42:12.326336,2026-03-02T22:43:06.622994,54.296658,30,8200.527041324582,"{""fold_scores"": {""1"": 0.16075477004051208, ""2"": 0.13700607419013977, ""3"": 0.13580438494682312, ""4"": 0.1346447616815567, ""5"": 0.24106690287590027, ""6"": 0.13298378884792328}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.18412494659424}"
64,PRUNED,0.15797765255,2026-03-02T22:43:06.639720,2026-03-02T22:43:50.843522,44.203802,20,13896.552602818017,"{""fold_scores"": {""1"": 0.15424712002277374, ""2"": 0.13363748788833618, ""3"": 0.13089695572853088, ""4"": 0.13087785243988037, ""5"": 0.24022884666919708}, ""pruned_after_fold"": 5}"
65,COMPLETE,0.156241133809,2026-03-02T22:43:50.857743,2026-03-02T22:44:45.014932,54.157189,25,49107.65380385561,"{""fold_scores"": {""1"": 0.15784716606140137, ""2"": 0.13858531415462494, ""3"": 0.13438889384269714, ""4"": 0.13301080465316772, ""5"": 0.2420654296875, ""6"": 0.1315491944551468}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.041454553604126}"
66,COMPLETE,0.156653513511,2026-03-02T22:44:45.032116,2026-03-02T22:45:40.173494,55.141378,30,4717.397694493238,"{""fold_scores"": {""1"": 0.15963979065418243, ""2"": 0.13659599423408508, ""3"": 0.1356687843799591, ""4"": 0.1341860145330429, ""5"": 0.2409377098083496, ""6"": 0.13289278745651245}, ""objective_metric"": ""median_r"", ""trial_seconds"": 55.02293801307678}"
67,PRUNED,0.160063022375,2026-03-02T22:45:40.191014,2026-03-02T22:46:26.312231,46.121217,40,28014.591556980857,"{""fold_scores"": {""1"": 0.15760409832000732, ""2"": 0.13309043645858765, ""3"": 0.1324819028377533, ""4"": 0.135043203830719, ""5"": 0.2420954704284668}, ""pruned_after_fold"": 5}"
68,PRUNED,0.159099754691,2026-03-02T22:46:26.329725,2026-03-02T22:47:12.493287,46.163562,50,0.4356690298904969,"{""fold_scores"": {""1"": 0.15402790904045105, ""2"": 0.12941573560237885, ""3"": 0.13112714886665344, ""4"": 0.13741116225719452, ""5"": 0.24351681768894196}, ""pruned_after_fold"": 5}"
69,PRUNED,0.16036196053,2026-03-02T22:47:12.510665,2026-03-02T22:47:58.561165,46.0505,100,17029.188551584914,"{""fold_scores"": {""1"": 0.1579768806695938, ""2"": 0.1324368119239807, ""3"": 0.13337954878807068, ""4"": 0.1352902501821518, ""5"": 0.24272631108760834}, ""pruned_after_fold"": 5}"
70,PRUNED,0.158825567365,2026-03-02T22:47:58.578695,2026-03-02T22:48:44.620400,46.041705,35,10.786331081952664,"{""fold_scores"": {""1"": 0.15338879823684692, ""2"": 0.1298988163471222, ""3"": 0.130824476480484, ""4"": 0.13735966384410858, ""5"": 0.24265608191490173}, ""pruned_after_fold"": 5}"
71,COMPLETE,0.157227538526,2026-03-02T22:48:44.639011,2026-03-02T22:49:39.914530,55.275519,30,21433.99144668339,"{""fold_scores"": {""1"": 0.1618335247039795, ""2"": 0.13790282607078552, ""3"": 0.13532131910324097, ""4"": 0.1347368359565735, ""5"": 0.24115100502967834, ""6"": 0.13241972029209137}, ""objective_metric"": ""median_r"", ""trial_seconds"": 55.15600299835205}"
72,COMPLETE,0.156878657639,2026-03-02T22:49:39.931650,2026-03-02T22:50:34.308276,54.376626,25,9051.558903248617,"{""fold_scores"": {""1"": 0.15736134350299835, ""2"": 0.1369391828775406, ""3"": 0.13570250570774078, ""4"": 0.13342103362083435, ""5"": 0.24440997838974, ""6"": 0.1334379017353058}, ""objective_metric"": ""median_r"", ""trial_seconds"": 54.260865688323975}"
